%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1528372401879593919,-0.0973922137479,-0.306138724839,0.0820411284591,0.0777960614524,0.0446471363915,0.0387133375361
1528372401923611160,-0.078131445806,-0.303677660973,0.0664579606499,0.0485318131373,0.109932625539,-0.00714933716657
1528372401923625063,-0.06204379366,-0.299032619493,0.0552095726094,0.114069105446,0.127724912918,0.00729426818535
1528372401967618782,-0.0507432260494,-0.309164601152,0.0532501639028,-0.0171057635342,0.0603268211954,-0.0971526589016
1528372401980267430,-0.0386936014013,-0.297686818138,0.0459629302021,0.0473999696775,0.0894022465788,0.0661220767467
1528372402023614932,-0.029774918161,-0.311755457807,0.0450448795896,-0.0121315208035,0.0531218069566,-0.0432825679595
1528372402067618715,-0.022079947336,-0.312650398571,0.0401153275233,-0.0221057566373,0.0287432640491,0.0178753802785
1528372402111626244,-0.0137376919998,-0.305775633187,0.02993072826,-0.0375608639196,0.0880031255963,0.0870410820164
1528372402111648557,-0.00820353193311,-0.315888569818,0.0245521529091,-0.0129527399039,0.0965888957632,0.0155245749341
1528372402155633416,-0.00450441200285,-0.308284854412,0.0133965222337,0.0725184121388,0.165121657661,0.112850931776
1528372402173594769,-0.00422046531633,-0.313165452224,0.00978408762728,0.0571795119715,0.169832563423,0.100632342464
1528372402215614590,-0.000469680581773,-0.320938967211,0.000757076282358,0.0062471873287,0.246123555643,0.0896295725082
1528372402259637080,0.00320555638992,-0.326772764777,0.00725496623298,0.0325776130211,0.182204611152,0.125898067696
1528372402303601494,0.00570703529622,-0.33476959476,0.0121067455603,0.0530247946166,0.127323386423,0.0877906386987
1528372402303613292,0.00430612685858,-0.341607934159,0.0122452998244,0.00603989227582,0.111500325425,0.0939379692786
1528372402347596879,-0.00299960199926,-0.347036849579,0.0143193013199,0.00514154191078,0.0953660079369,0.119295191291
1528372402361940605,-0.00704614150374,-0.356941384504,0.0103860359776,0.211337395285,0.184083190112,0.108523748404
1528372402403622155,-0.0117668101375,-0.364239850799,0.0288949059712,0.0419670968538,0.0642316037854,0.124173082425
1528372402447661615,-0.0127153736278,-0.367306208439,0.0290229213427,-0.0874817177198,0.13004964712,0.139848460899
1528372402491546476,-0.0220909297239,-0.368704068785,0.0264792939273,-0.0958366277714,0.175403606899,0.184577198469
1528372402491557444,-0.039168952306,-0.383584516228,0.0342004031618,0.041765258485,0.102618303614,0.122710279125
1528372402535611591,-0.0502171050633,-0.389094840755,0.0348632708054,0.0762469901885,0.152099013691,0.137109609579
1528372402551719198,-0.057879560078,-0.38098382292,0.032884229649,-0.0405993159005,0.165653470038,0.193526701045
1528372402595555867,-0.0676758819291,-0.383028098845,0.0421943664796,0.0564438727456,0.046791300524,0.140599169284
1528372402639584491,-0.0765374850589,-0.372938835723,0.0261532728153,-0.0343962248174,0.159544367349,0.213729138584
1528372402683602323,-0.0900169248244,-0.375756051575,0.0209634179311,-0.0868862400644,0.0932133700742,0.166867334652
1528372402683617190,-0.0969355934656,-0.346731138092,0.00695214666848,-0.151975775019,0.161007048294,0.324524410119
1528372402727559267,-0.106560101177,-0.335711360968,0.00175806928715,-0.171426440205,0.117681996671,0.289696172723
1528372402728390083,-0.113312718775,-0.324309721245,-0.00405443944472,0.104841456249,0.154119418273,0.325810462357
1528372402771630908,-0.116747463115,-0.318557566415,0.00806960370981,0.0734602425807,0.0938681152136,0.285527938991
1528372402815582412,-0.1149426089,-0.319277458551,0.0236479199099,-0.153824436181,-0.0161514345583,0.161193822938
1528372402859588624,-0.113204615397,-0.313578800442,0.0260455732918,-0.101509045077,-0.00633533936095,0.161146050656
1528372402903630890,-0.115413272482,-0.313813812405,0.0214167380927,0.131126443733,0.0441300160843,0.151207603001
1528372402903649756,-0.114666505892,-0.325014972405,0.0304316525852,0.00408718349028,0.0132396928194,0.00619837656773
1528372402947583438,-0.115966709629,-0.314953866081,0.0382997192479,-0.115563212973,0.0471022897351,0.0814595722142
1528372402949331077,-0.124228025142,-0.319284745441,0.0445553983379,-0.186475641194,0.0123426536997,0.00947405945129
1528372402991611738,-0.133888099124,-0.331548732493,0.0451267637715,0.208780809354,0.0515519028419,-0.0826388660687
1528372403035575750,-0.144454429715,-0.325016723604,0.0551869585569,0.0219432860656,0.0266245873234,-0.0449706348643
1528372403079608553,-0.153881312252,-0.332737030935,0.0495333057583,0.0290396136145,0.0822401087717,-0.051426574338
1528372403123595097,-0.170163463404,-0.322557410447,0.0568256374408,-0.0755592625251,0.0513840047797,0.00836074216917
1528372403123614782,-0.190778230808,-0.298183746177,0.0537550840302,-0.233512295976,0.0576714517451,0.118947417073
1528372403167597015,-0.208689502619,-0.293088014561,0.0409666501818,-0.16171308057,0.108439815115,0.103796701553
1528372403171057330,-0.231981653651,-0.283141257425,0.033998658232,-0.0236624580778,0.152516549198,0.146321011268
1528372403211735565,-0.255303446547,-0.254238679441,0.0445399894143,-0.252516267698,0.0232472229617,0.370793961703
1528372403255635345,-0.273421473399,-0.244453708631,0.039184905438,-0.406646835466,0.120829631603,0.453716687582
1528372403299575776,-0.281609145593,-0.28031786761,0.0546426108311,0.0560937461641,0.0100597325979,0.138993106581
1528372403343696950,-0.286882108706,-0.294560439679,0.0727011074289,0.322205618533,-0.00581899476607,0.16322858328
1528372403343705513,-0.283054578166,-0.290662364866,0.0845691177481,-0.104147041132,-0.010585805287,0.161863174017
1528372403387603790,-0.277329391604,-0.302448455833,0.0921228026834,-0.195743655204,-0.0659194695581,0.090296029656
1528372403387624680,-0.270916574813,-0.327167436091,0.0929993304805,0.222035255215,0.00923361393148,-0.0900891914602
1528372403431603276,-0.265634846058,-0.337428385193,0.103804817439,0.205753550396,-0.0639830494388,-0.0901587114681
1528372403447697622,-0.25800986759,-0.326658364971,0.105976666911,0.000312244286342,-0.0593989632552,0.00554892280825
1528372403491576696,-0.249914602572,-0.31279942658,0.104747944176,0.0363873627295,-0.0790695928408,0.142556237427
1528372403535628604,-0.239729849688,-0.33131043799,0.0895627197764,0.0965426275408,-0.0031965503765,0.00872479914061
1528372403579568530,-0.226800296456,-0.339087973713,0.0741147354756,0.0861020237375,-0.00745141613192,0.0481577065673
1528372403623568093,-0.208938179828,-0.330926271956,0.0538610299043,-0.299621374788,0.00389522323331,0.0707897040755
1528372403623578651,-0.194800639114,-0.323918398334,0.0333779594164,-0.10036050937,0.0721005866616,0.130539314508
1528372403667605840,-0.186242545145,-0.328070069377,0.0177413493087,0.210045408322,0.13560409277,0.0796548170314
1528372403671159909,-0.175846790994,-0.329869527367,0.0172043189771,0.119502588872,0.0542851021458,0.0345911622563
1528372403711551970,-0.16382850743,-0.320506222926,0.00193432499868,-0.00776340752312,0.124278709828,0.127676739257
1528372403755621594,-0.157187338135,-0.321304642227,-0.00735816070845,0.136806161885,0.17523678435,0.169882443874
1528372403803628217,-0.149042040262,-0.319110725528,-0.00585654148375,0.0635439046787,0.16952039487,0.185503830895
1528372403803642679,-0.144667925423,-0.31576690487,-0.0112911424634,-0.069508025933,0.169573539967,0.160598676932
1528372403847549909,-0.145751655507,-0.304911054846,-0.0174611223102,-0.206022519154,0.160922003936,0.246904285853
1528372403857638402,-0.148382382349,-0.300232972428,-0.0249487355612,-0.191445986147,0.183124988355,0.277251072023
1528372403899670684,-0.147855197237,-0.316205625898,-0.0288360283602,-0.00744501949741,0.2236254575,0.170325361036
1528372403943568710,-0.144331634746,-0.322013391747,-0.0152303026521,-0.200527879494,0.145611163857,0.103933984338
1528372403987636810,-0.14351441472,-0.311907732381,-0.00751439177477,-0.140635423012,0.141268384772,0.247521845428
1528372403987648501,-0.142589962907,-0.320993264887,-0.00810091468404,-0.0491967221472,0.198364957864,0.160276606651
1528372404031611360,-0.145731496213,-0.312419368213,0.0133585204693,0.037086352966,0.0509411534523,0.248346913872
1528372404050981920,-0.156146159555,-0.296735135852,0.0321282583844,-0.0699360092744,0.0183357030203,0.344888445198
1528372404095601591,-0.17464736101,-0.308397638596,0.0439418311464,0.0882166734653,-0.0290420882461,0.277983407551
1528372404139619779,-0.185634291216,-0.313120277638,0.0450409392115,0.115572487257,-0.0115584546974,0.281981168805
1528372404183888964,-0.191298587541,-0.293967409403,0.0426351038165,-0.262757113278,-0.028602773207,0.383577596452
1528372404183911313,-0.195093307819,-0.275576567725,0.0317483734065,-0.321308859047,-0.0096199031857,0.406972741681
1528372404227595496,-0.200304528664,-0.292412755804,0.0176179251195,0.128738269912,0.0676741354188,0.195430222467
1528372404233141716,-0.206353584015,-0.27531131422,0.0191606052141,0.0268990348544,0.0228771036069,0.228745257021
1528372404275568112,-0.216636881535,-0.238197707805,0.0157916553188,-0.159475024144,0.0640366103865,0.432504776758
1528372404319633727,-0.227090101531,-0.248418824139,0.0146552807757,0.0459363959691,0.0132538806813,0.189225663401
1528372404363597993,-0.236402997955,-0.249759775532,0.00822275634507,0.1437031286,0.0841583954061,0.135250936419
1528372404407676547,-0.244954527644,-0.224302766648,0.00301762597003,-0.224805999826,0.0155645003034,0.178312856067
1528372404407693142,-0.247539621595,-0.237532579767,-0.01973640738,-0.111325768622,0.177960595622,-0.0127506001537
1528372404451514660,-0.246965005192,-0.229510996159,-0.0209926863624,0.0461794541165,0.162047250487,0.0204704544936
1528372404451525001,-0.246752570023,-0.215882526975,-0.0116613386312,-0.285693826186,0.129523610853,0.041302049955
1528372404495568187,-0.252418180241,-0.230295694166,-0.0170425333827,-0.173291334764,0.133094697883,-0.0895700886433
1528372404515869526,-0.25586062243,-0.251425163675,-0.0123006151119,-0.0501335347958,0.123329860449,-0.292927148786
1528372404559563283,-0.262865003065,-0.247365962644,-0.00766368137013,-0.200330125276,0.0963369788253,-0.232904069942
1528372404603588181,-0.274692718278,-0.225975547675,-0.00608231913266,-0.228166233137,0.0448892518637,-0.161704826395
1528372404647614359,-0.285732868812,-0.223113571501,-0.0125792010789,-0.0993699782647,0.0856893162981,-0.261923514468
1528372404647625246,-0.296995834726,-0.188971302117,-0.027179606507,-0.180862356255,0.230258560724,-0.0598805427778
1528372404691589739,-0.31307394143,-0.176182339138,-0.0296890759788,-0.416070613541,0.160675431653,-0.133761771645
1528372404702300780,-0.334270141369,-0.169821435312,-0.0427106346416,0.00454001506873,0.295094190759,-0.15871570184
1528372404743725128,-0.354523100823,-0.134610598197,-0.0358953940028,-0.308854626895,0.238600136518,0.0166059459586
1528372404787602370,-0.380636418095,-0.140790433633,-0.0425154388712,-0.141595574547,0.336368857422,-0.0889514184548
1528372404831621668,-0.395878898837,-0.163146254699,-0.0236279764843,-0.167350744223,0.202738459846,-0.240633132625
1528372404875582575,-0.405338907071,-0.18649929126,-0.00566988918925,-0.0681589267092,0.161851153572,-0.340015376373
1528372404875599261,-0.411234568291,-0.206230136906,-0.000386863715589,-0.119876969964,0.141877472803,-0.44817064565
1528372404919936521,-0.407458470905,-0.212027446397,-0.0112245876465,0.0120933960559,0.21880671455,-0.418771494062
1528372404923803050,-0.404896996654,-0.205986810269,-0.0118901810856,-0.288443499389,0.172825746417,-0.408145652045
1528372404967597670,-0.399891679794,-0.20188169425,-0.0210324938159,-0.305247578447,0.206771119439,-0.359604704845
1528372405011599839,-0.397112922741,-0.203781377154,-0.0263317834802,-0.216964862515,0.132228670398,-0.364817962908
1528372405055643785,-0.383421235377,-0.198477256432,-0.0316093167984,-0.256223257656,0.126340563975,-0.331570234244
1528372405055653089,-0.36501422777,-0.204441643754,-0.0326033125949,-0.267698954342,0.030675099838,-0.330411483546
1528372405099576870,-0.341768367276,-0.190843684637,-0.0380932569842,-0.0822486179662,0.0508567690739,-0.254002479285
1528372405107432738,-0.321043501321,-0.169571037113,-0.0362221576596,-0.267266245123,0.0515258648345,-0.147939180889
1528372405159310100,-0.299755637802,-0.161831871434,-0.0389084685996,-0.115379680838,0.0690772538095,-0.116923056536
1528372405199561658,-0.282167093622,-0.138561929365,-0.0342812585967,-0.246923514021,0.0740781163787,0.0900038473936
1528372405199572725,-0.259398483507,-0.141514827744,-0.0324427505267,-0.306640750219,0.0765141554904,0.0241320001533
1528372405243787049,-0.244168045909,-0.133411610185,-0.0298957727483,-0.292843295983,0.113768676386,0.0871124147639
1528372405263746905,-0.230230753645,-0.127194689281,-0.0244604100122,-0.285638643759,0.135028173281,0.144960687844
1528372405307581846,-0.228561200194,-0.127725358419,-0.0127740519481,-0.128105033278,0.0535420100704,0.182674650732
1528372405355953033,-0.223035210798,-0.13437190889,0.00752670561375,0.0214883832749,-0.0460843270317,0.197684355087
1528372405399519871,-0.213975263802,-0.144744296246,0.0137461261067,-0.0262696915352,-0.0136297100659,0.10045924442
1528372405399529777,-0.216262638571,-0.143252308278,0.0314718690761,0.0794505174725,-0.150489563818,0.221989241629
1528372405443607195,-0.208952747434,-0.146281026782,0.029092468319,0.0156155577277,-0.021750806772,0.169782204453
1528372405447906016,-0.211762723355,-0.131606959361,0.0218596661947,-0.0157242544162,0.0774965224321,0.231878305048
1528372405491601957,-0.217057053228,-0.139177126908,0.0326894111534,0.0223958171286,-0.0641797435977,0.143467275848
1528372405535595868,-0.221851130432,-0.137301477024,0.0311309036893,0.215162483501,-0.127652818544,0.24107622816
1528372405579579743,-0.225627382815,-0.133272161573,0.0074836346807,0.0927639891984,0.132544501559,0.253053846002
1528372405627612507,-0.230920388809,-0.149293418739,0.0113482711639,0.0695670237588,0.0170148689723,0.102950399748
1528372405627624407,-0.235679584691,-0.148344389148,0.00663765337888,0.199498080145,0.00443299600359,0.159006993484
1528372405671603122,-0.239703578642,-0.140336781174,0.00456736594086,0.0937567485501,-0.0256030197448,0.187590919376
1528372405672665904,-0.23676461693,-0.135481870674,0.0182729441296,-0.0126661039584,-0.0905969162927,0.123588023213
1528372405715560511,-0.237449204835,-0.12802630893,0.0210787726816,0.069518206246,-0.0293425411678,0.112633585372
1528372405759555084,-0.237858435018,-0.114962941858,0.0259518879977,-0.149979671123,-0.0249323386874,0.104709224515
1528372405803663784,-0.237126801458,-0.111734468979,0.0288277884592,-0.00317670348793,0.046692666353,0.0195985591508
1528372405803679913,-0.238465938392,-0.0986719369755,0.0419868826233,0.0641286346473,-0.0914413182181,-0.0364320898198
1528372405847617381,-0.242504944179,-0.0734585206178,0.0526331855253,-0.0460327795073,-0.248645387933,-0.0179987899522
1528372405863094107,-0.235627269383,-0.0680782189241,0.0260580385128,0.0751033065009,-0.122059921664,-0.101453019638
1528372405903611860,-0.230173381461,-0.0412206261212,0.0183366846877,-0.0863808713215,-0.0805408986903,0.0024286740096
1528372405947638746,-0.22348374584,-0.0263188451746,0.0244111102841,-0.0765822776454,-0.126682941935,-0.0592971502222
1528372405991760406,-0.226083339336,-0.0138160935611,0.038924139734,0.12886865963,-0.19247056377,-0.0624906334405
1528372405991772501,-0.234328185748,0.00902398006339,0.0310472158875,0.15372388828,-0.116169304639,-0.0305677591549
1528372406035607763,-0.252034294893,0.0322916502421,0.0311702745399,0.0176314704592,-0.0946126101672,0.0294552711932
1528372406046481111,-0.26762412519,0.0447725195408,0.0369516726811,0.232300864555,-0.135422150944,0.0631364146876
1528372406087583217,-0.281149827803,0.0527724106513,0.0506002030252,0.0619266147721,-0.200951783739,0.0558377086491
1528372406131571581,-0.293981558826,0.0542037498101,0.0522831995364,0.182167680354,-0.115312019105,0.011474768661
1528372406175721783,-0.308194289441,0.0505744378318,0.0668104136585,0.202200217505,-0.193626544278,-0.0397105918266
1528372406175731914,-0.325005389758,0.0456184299092,0.0671431842029,0.146453038101,-0.0309149458931,-0.11839798296
1528372406219597094,-0.341257890112,0.0397436161693,0.0745672165528,0.107005559933,-0.036644757108,-0.159614562317
1528372406229652392,-0.362935379863,0.0348793061549,0.0864607138683,0.190006142332,-0.134884243924,-0.177927620132
1528372406271641231,-0.38404571847,0.0384007543965,0.0906791254997,0.15495630008,-0.145949535902,-0.111702476557
1528372406315622564,-0.404915467625,0.0320088200034,0.104668994591,0.239414942461,-0.252108147918,-0.171659582334
1528372406359630692,-0.415041416299,0.0392929881311,0.109590870113,-0.0427141348894,-0.301139151018,-0.213398943613
1528372406403803361,-0.420279568636,0.00873606984717,0.122033708746,0.106925688583,-0.278915666305,-0.413126829624
1528372406403819998,-0.434867121712,-0.00849288001794,0.110740946321,0.241308420432,-0.169933545705,-0.512346880935
1528372406447675798,-0.442314708375,-0.00401027358891,0.0948301196654,0.00632592805346,-0.123520884684,-0.463867210973
1528372406451918428,-0.438608030881,0.00216028734983,0.0819963394537,-0.0442023170343,-0.0417598200341,-0.373331074512
1528372406495632804,-0.434482435763,0.000467163964732,0.0936607620743,-0.0953605490457,-0.140845448047,-0.40450176002
1528372406539651285,-0.428351296925,0.0112921971045,0.0882093888265,-0.0900081992043,-0.0599391099829,-0.346290002881
1528372406583586953,-0.420474584464,0.0210886312851,0.0927965141579,-0.00484338044413,-0.0407036867892,-0.242179183357
1528372406583594621,-0.409885465795,0.0213165904822,0.104414791554,0.000990854517489,-0.0950895311325,-0.269390747802
1528372406627633481,-0.401669716189,0.0213655762203,0.0916789721479,-0.0156766152117,-0.0195215333647,-0.241547814388
1528372406656826906,-0.391493731542,0.0186660050449,0.0741070579431,-0.0164327615588,0.0470852916052,-0.238624209654
1528372406699537933,-0.381256668159,0.0218725029275,0.0571424260176,-0.0373724979822,0.0906317796878,-0.133453753068
1528372406699553943,-0.370314389932,0.0305120661977,0.0432704875226,-0.00353726751201,0.12886846161,-0.121445410208
1528372406743776488,-0.359071299612,0.0489182150441,0.0425327698885,-0.0763447885009,0.0766221699827,-0.019942349951
1528372406763163323,-0.343124955919,0.0626012535384,0.0478763246639,0.0286981874621,0.0405862044531,0.0562944859813
1528372406811580731,-0.330849955019,0.0747679588256,0.0619610853452,0.131137917751,-0.0237021521021,0.0824939161474
1528372406855610467,-0.312684979387,0.0823055743071,0.0728882780638,0.103888160645,-0.104403617819,0.0807963771564
1528372406899558084,-0.299729636974,0.0919127696666,0.0617430278226,0.0954503478938,-0.0249516784611,0.127004768758
1528372406899566457,-0.284945293126,0.0885652177875,0.0574715981889,0.115921156645,-0.0203456622572,0.104673766863
1528372406943601936,-0.26529836194,0.094749074203,0.0572186537183,0.12430321896,-0.0226943255224,0.0901471612663
1528372406948742411,-0.252230383486,0.101745195853,0.0632594863131,0.0430216836901,-0.123854497215,0.0939177288268
1528372406991613905,-0.23729134102,0.104128631716,0.0567279864488,0.05235093483,-0.0538553123033,0.077657607522
1528372407035596778,-0.223039080261,0.103875794979,0.049423757009,0.175086978622,-0.044596953446,0.043363812948
1528372407079525047,-0.218420185919,0.107902981686,0.053380214964,0.0480591658196,-0.0639773139951,0.0155336486209
1528372407079532841,-0.206547266091,0.114664792008,0.0406138117951,-0.0384458553087,0.0904465587954,0.0213137540725
1528372407123611867,-0.207214079208,0.12371169332,0.054102970182,0.0770777312724,-0.0804915649956,0.0531521605845
1528372407140760935,-0.207590975659,0.129227133436,0.0568971820701,0.131284543822,-0.0430785737384,0.0122335386564
1528372407189128791,-0.211350098312,0.134881569071,0.0521503468409,0.0584940857268,0.0300481246595,0.0086677791717
1528372407231568923,-0.212876930131,0.135053149752,0.0532045212794,0.0393476511801,0.0196604507684,-0.0182643730327
1528372407231595507,-0.212532468879,0.137911623323,0.0563566006035,0.084709486505,-0.0387038593283,-0.0373767610823
1528372407275516389,-0.21009223624,0.14165035618,0.0397540753743,0.00406882506913,0.0533919119602,0.00419020682573
1528372407295782012,-0.209023879412,0.127705248176,0.0322068769279,0.0750457597537,0.0777291110386,-0.112574977737
1528372407339556555,-0.206602727348,0.147922227564,0.0191879503051,-0.188991985579,0.104819854311,-0.0481961725306
1528372407383664260,-0.20678873243,0.154146922583,0.0145288560395,-0.00646669231445,0.096409521574,-0.0153079620817
1528372407431643039,-0.208827610204,0.162705585017,0.0327480231057,-0.00894197008522,-0.172863312005,-0.0462876269938
1528372407431654230,-0.217285219378,0.172198994431,0.0200078409844,0.055083689439,-0.0636546375901,-0.0139608903514
1528372407475600691,-0.225552024003,0.175410916289,0.00165839988416,-0.0751926623687,0.00618686093127,-0.0560334855964
1528372407479678636,-0.221663632239,0.16667153997,0.0035344938626,-0.222922582138,-0.0240573170265,-0.0758215134408
1528372407523776455,-0.216391766557,0.14351531255,0.00517614801425,0.10146030963,-0.1081332459,-0.137725568094
1528372407567602424,-0.220111419359,0.13494125323,-0.00733444142839,-0.15029325046,-0.0346777354682,-0.0962900863641
1528372407611597950,-0.227907048992,0.107641196497,-0.0199443629344,-0.0810185753809,0.15549006087,-0.129170092464
1528372407659542127,-0.229830523677,0.103154597444,-0.0188340324137,-0.135601743257,0.081164653819,-0.0260976523978
1528372407659551231,-0.227741612131,0.0985761460775,-0.0109058000837,-0.15183595903,-0.00137000205657,-0.0324537634492
1528372407703541496,-0.229304860324,0.0985614630999,0.00784697969042,0.0849337202292,-0.122215059807,0.0273948978415
1528372407703556473,-0.230663364577,0.0977870804175,0.022201777095,0.0459293719068,-0.185723201962,-5.09008197989e-05
1528372407747609935,-0.228865869672,0.102455580811,0.0292611360087,0.021084010302,-0.173882712412,0.0725536856471
1528372407766365947,-0.228514406213,0.0966908978534,0.0256997772835,0.123890913844,0.00718556518941,0.00287349237451
1528372407807724609,-0.233685189858,0.0886353084002,0.0380272910701,0.116599321521,-0.0562251324869,-0.0793051531205
1528372407855535865,-0.253438714721,0.0890720671688,0.0292259980045,0.104925702983,-0.0213182191456,-0.116326887142
1528372407899539698,-0.280644616743,0.0861052419794,0.0202091898062,0.0488018523678,0.0859250092406,-0.134506102288
1528372407899549531,-0.301765072749,0.0812085817164,0.025788031976,0.08341675788,0.142313730856,-0.13480282865
1528372407943608585,-0.32082824145,0.0792701839856,0.0542403415562,0.0787537298297,-0.0707377144304,-0.147419955749
1528372407954051662,-0.341126965441,0.0710750714594,0.0688285701289,0.0160228688628,-0.109463987163,-0.203362050017
1528372407996939400,-0.367836045104,0.071754573623,0.0640065708469,0.0400921768341,0.0378558187459,-0.15570950417
1528372408039666018,-0.393918683988,0.0590390554931,0.0700286310996,0.0951531064732,-0.0456806110105,-0.162084104637
1528372408083623872,-0.415555037904,0.0276466665337,0.0730102191644,0.0903757942701,-0.0125596756639,-0.26693178444
1528372408127602540,-0.435163950145,0.0253233795843,0.0831903767009,-0.0106055520189,0.0389214398748,-0.255544658551
1528372408127619845,-0.458502017164,0.0214799412519,0.0981490242348,0.0997067706112,-0.0999848574233,-0.29868751508
1528372408171576695,-0.476532658106,0.00865868119204,0.0927929064514,0.286805577194,-0.0276733720825,-0.334993466106
1528372408171584219,-0.489155377926,0.029292724959,0.0907648066787,-0.100907538341,0.0299073471621,-0.18833488005
1528372408220097526,-0.492779793015,0.020178332653,0.0903500288232,-0.0856503362609,0.00566290889393,-0.239677539013
1528372408243291595,-0.488667769571,0.0121928538215,0.0999339866871,0.0934881863286,-0.0466224754804,-0.342207963997
1528372408283575366,-0.479002552713,0.0292711118635,0.0989588855749,0.212219307269,-0.101838751258,-0.153041238032
1528372408327600570,-0.463074963153,0.0239223456645,0.0824324469652,-0.00119328908248,0.0672005554782,-0.264693475365
1528372408371602804,-0.440054077398,0.0367954659872,0.0814845263334,0.00189663610768,0.0286625063342,-0.27120963936
1528372408371616768,-0.41864818278,0.057185391023,0.0881311209738,0.057456563502,-0.026285287165,-0.151869873952
1528372408415569728,-0.396070913167,0.0721082527668,0.111200174448,-0.019431194452,-0.25795274372,-0.0752927930711
1528372408420471940,-0.374711189296,0.080934701094,0.105588357012,0.0834671612177,-0.157827497379,-0.0969956199504
1528372408463773064,-0.360485525981,0.100718717411,0.0973928699936,0.105178026203,-0.15258164868,0.0286112504927
1528372408507604928,-0.344277456342,0.100684616995,0.0785632752338,0.244191131165,-0.0614531842924,-0.0374738404115
1528372408551826427,-0.332296030495,0.113813481242,0.0668861241866,0.13541867043,-0.0106754173163,-0.0647672730713
1528372408551836323,-0.325954038638,0.135200376915,0.0592474379266,0.174300860103,0.042452031379,-0.0556546020232
1528372408595530419,-0.323499139297,0.188300545854,0.0536132045302,0.211867202739,0.0170601134335,0.139434556546
1528372408610062095,-0.315137549989,0.212820616877,0.0419058896359,0.235768378879,0.0747047236779,0.0891371725919
1528372408657412302,-0.306321235562,0.238892836817,0.0367894248553,0.219495838012,0.15738873788,0.043530834488
1528372408699548306,-0.294481872272,0.286846485769,0.0501386810228,0.0048445647596,0.147475020572,0.196755803964
1528372408699558937,-0.283261158312,0.304132454729,0.0596325993009,0.238009533208,-0.0750508203895,0.212223845808
1528372408747132029,-0.27393149144,0.309284736558,0.049926009052,0.251653931712,-0.0123471332805,0.114436511971
1528372408765993702,-0.2644733511,0.316399303674,0.0395172068971,-0.0839253850608,0.0915969802734,0.0704342402174
1528372408807731945,-0.259849325523,0.309171303287,0.0499044233969,-0.0220994435672,0.000904007539945,-0.0566742128785
1528372408851574271,-0.257901228245,0.307256649755,0.0570601566494,0.18855492989,-0.00206869625801,-0.0896970089437
1528372408895600452,-0.256375850278,0.324277374773,0.0556783293026,-0.0825301155977,0.0596603086313,-0.0513005112881
1528372408895609682,-0.259047643686,0.31797833131,0.0644136619907,-0.0972819900136,-0.0162792378368,-0.188054289598
1528372408939569070,-0.265779420746,0.326788369867,0.0486949960511,0.0494746541618,0.031039348208,-0.132216267037
1528372408950084350,-0.270931919855,0.337397834307,0.0312732941131,-0.010817692465,0.0749211636511,-0.0936378271135
1528372408991596416,-0.261870097569,0.345606850819,0.0422180324933,-0.0534883236981,0.0359295607474,-0.0967930001257
1528372409035587391,-0.262839900416,0.339849344789,0.0617229317539,0.179843604685,-0.257752861819,-0.206955182273
1528372409079609622,-0.271446728705,0.359134054202,0.0328567617477,0.134089748115,-0.149283122283,0.00909111686213
1528372409123649982,-0.273555420349,0.338979211261,0.032357187495,-0.0453755326923,-0.225598658246,-0.125284388142
1528372409123682812,-0.266255769911,0.321018741722,0.015048848006,-0.133296808634,-0.137151253797,-0.141960536455
1528372409171578955,-0.256918672891,0.332140758878,0.00117427484355,-0.155119211978,-0.022818958364,-0.00620744537631
1528372409180788827,-0.231109009053,0.334292795857,0.00733384945526,0.122737000204,-0.0273449486211,0.0288559633223
1528372409223678105,-0.199095527106,0.322956769577,0.0112006724867,0.107942720788,0.100614106315,-0.0377864002761
1528372409271572690,-0.180355741132,0.318634750122,0.0327952062483,-0.0113408997631,-0.168607976605,0.0727890150273
1528372409271580768,-0.170018963982,0.308376741586,0.0291909903063,0.0595484425839,-0.215182112293,0.0982550923422
1528372409315531523,-0.161687904331,0.290683824981,-0.00245532188754,0.166472826071,0.0276452820923,0.0111240056992
1528372409327532210,-0.156700840767,0.271495081992,-0.0135698610746,-0.0853063078684,0.0781409012113,-0.146823083659
1528372409367584108,-0.154048115188,0.281142142923,-0.0203237482061,0.0129337883678,0.173440940384,-0.0692727810307
1528372409411601638,-0.155692623665,0.288624407304,-0.00370102543826,0.0956733466665,0.0682192922992,-0.0969623564517
1528372409455647127,-0.155407269044,0.297708433558,0.0165711570075,0.0133972466269,-0.0639247331375,-0.123655125602
1528372409499566304,-0.158270621783,0.308039673428,-0.00329064453979,0.0421326222841,0.202267911083,-0.183949440246
1528372409499583610,-0.171544448048,0.3178316515,0.00303842294641,-0.0426502595819,0.0503280029432,-0.150385608763
1528372409543562343,-0.181280502309,0.32468258979,-0.00103102663423,0.0495811956341,0.0791426346176,-0.178901073707
1528372409543569181,-0.191697432645,0.341825249083,0.00157458291906,-0.0773723950764,0.0578770396123,-0.143163881241
1528372409596959127,-0.207729661267,0.348860169131,0.000191733780312,-0.106607713162,0.0951833174848,-0.21749999175
1528372409639558978,-0.227181303148,0.345265957066,0.0019408895708,-0.0610014947728,0.120927883969,-0.328487312546
1528372409683756041,-0.251969282476,0.348177937408,0.00781125552446,-0.188107010607,0.108270763826,-0.314264448418
